"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2017","NORTHSTAR ANESTHESIA OF MICHIGAN","0","0","1","0","54","6101","TX","IRVING","75038"
"2017","ANESTHESIA CONSULTING & MANAGEMENT","1","0","0","0","62","6101","TX","IRVING","75038"
"2017","WELLDOC INC","0","0","1","0","54","7222","MD","COLUMBIA","21044"
"2017","ARCADIA INVESTMENT PARTNERS LLC","0","0","1","0","52","7749","NY","NEW YORK","10019"
"2017","EPIC SYSTEMS INC","0","0","8","1","54","8231","VA","ALDIE","20105"
"2017","RIGHTBRAIN NETWORKS LLC","0","0","1","0","54","0880","MI","ANN ARBOR","48108"
"2017","REVEREIT LLC","0","0","6","2","32","2135","VA","HERNDON","20171"
"2017","REVEREIT LLC","0","0","5","1","33","2135","VA","HERNDON","20171"
"2017","REVEREIT LLC","0","0","1","0","52","2135","VA","HERNDON","20171"
"2017","REVEREIT LLC","7","1","6","2","54","2135","VA","HERNDON","20171"
"2017","REVEREIT LLC","0","0","1","0","32","2135","VA","STERLING","20164"
"2017","REVEREIT LLC","0","0","1","0","33","2135","VA","STERLING","20164"
"2017","REVEREIT LLC","0","0","1","0","52","2135","VA","STERLING","20164"
"2017","REVEREIT LLC","10","0","15","0","54","2135","VA","STERLING","20164"
"2017","UNIV ALLIED FOR ESSENTIAL MEDICINE","0","0","1","0","54","3168","DC","WASHINGTON","20001"
"2017","NEXT CHAPTER TECHNOLOGY INC","0","0","1","0","54","3982","MN","EDEN PRAIRIE","55344"
"2017","BLUE SEA PRODUCTS LLC","0","0","1","0","42","5244","NJ","PERTH AMBOY","08861"
"2017","TERSO SOLUTIONS INC","0","0","1","0","33","5364","WI","MADISON","53711"
"2017","RECURSION GROUP INC","0","8","2","0","54","6970","IL","SCHAUMBURG","60173"
"2017","EYEMAGINE TECHNOLOGY L L C","0","0","0","1","54","8006","CA","IRVINE","92618"
"2017","CELER SYSTEMS INC","8","1","18","4","54","2920","CA","FOLSOM","95630"
"2017","PEOPLECORP AMERICA INC","0","1","3","1","54","4272","VA","HERNDON","20170"
"2017","SMART DATA SYSTEMS LLC","0","0","1","0","54","9768","OH","MIAMISBURG","45342"
"2017","COLONIAL MARBLE & GRANITE","0","0","1","0","23","1844","NJ","EAST BRUNSWICK","08816"
"2017","GENZYME THERAPEUTIC PRODS LTD PART","1","0","7","0","32","2078","MA","CAMBRIDGE","02142"
"2017","GENZYME THERAPEUTIC PRODUCTS LTD P","0","0","1","0","32","2078","MA","WESTBOROUGH","01581"
"2017","APPVISE INC","0","0","1","0","54","1485","CA","PLEASANTON","94588"
"2017","DEEPMILE NETWORKS LLC","0","0","1","0","54","2741","VA","ARLINGTON","22209"
"2017","VANA SOLUTIONS LLC","0","0","1","0","54","3435","OH","BEAVERCREEK","45431"
"2017","CORPTAX INC","1","0","5","0","54","8383","IL","BUFFALO GROVE","60089"
"2017","CORPTAX INC","0","0","3","0","54","8383","IL","DEERFIELD","60015"
"2017","NETPOP RESEARCH LLC","2","0","0","0","54","9099","CA","SAN FRANCISCO","94110"
"2017","NATIONAL INSTITUE NEWMAN STUDIES","0","0","1","0","54","0050","PA","PITTSBURGH","15213"
"2017","ROSS INSTITUTE DBA THE ROSS SCHOOL","0","1","0","0","61","0911","NY","EAST HAMPTON","11937"
"2017","SMALL FRY DANCE CLUB LLC","1","0","0","0","61","2072","CA","SAN MATEO","94402"
"2017","HEWLETT PACKARD SOFTWARE LLC","1","0","1","0","54","6088","CA","PALO ALTO","94304"
"2017","ENTIT SOFTWARE LLC","20","0","24","1","54","6088","TX","PLANO","75024"
"2017","SUPER TECHNOLOGY SOLUTIONS INC","0","0","1","1","54","1656","NJ","DUNELLEN","08812"
"2017","HANSA MARKETING SVCS USA INC","0","1","0","0","54","3912","IL","EVANSTON","60201"
"2017","NATERA INC","9","0","5","0","54","4487","CA","SAN CARLOS","94070"
"2017","MAXREAL CUPERTINO","1","0","0","0","52","7090","CA","CUPERTINO","95014"
"2017","SOLGENIE TECHNOLOGIES INC","3","0","0","0","54","0380","GA","BERKELEY LAKE","30092"
"2017","SOLGENIE TECHNOLOGIES INC","5","0","9","1","54","0380","GA","SUWANEE","30024"
"2017","SUNGEVITY INC","0","0","2","0","22","4328","CA","OAKLAND","94607"
"2017","ZYNP INTERNATIONAL CORP","0","0","2","0","54","5567","MI","ROMULUS","48174"
"2017","MATCHBOX HEALTH SERVICES CORP","1","0","0","0","99","6219","NC","DURHAM","27707"
"2017","GRADY ENTERPRISES INC D/B/A GORILL","0","0","1","0","54","1092","IL","CHICAGO","60604"
"2017","OSSIA INC","2","0","2","0","33","2381","WA","BELLEVUE","98004"
"2017","GULF CABLE LLC","0","1","1","0","31","4444","NJ","FORT LEE","07024"
"2017","SMJ CONSTRUCTION INC","1","0","0","0","99","6773","NJ","PALISADES PARK","07650"
"2017","LAKESIDE CTR FOR AUTISM LLC","0","0","1","0","62","7541","WA","ISSAQUAH","98027"
"2017","BIZTECH SOLUTIONS INC","1","1","0","0","54","7832","TX","SPRING","77380"
"2017","BIZTECH SOLUTIONS INC","0","0","3","0","54","7832","TX","THE WOODLANDS","77380"
"2017","DECISION TREE CONSULTING LLC","1","1","4","0","54","8133","OK","TULSA","74136"
"2017","TN AMERICAS LLC","0","0","2","0","54","9924","VA","MC LEAN","22102"
"2017","INFOR (US) INC.","0","0","1","0","54","4667","MN","SAINT PAUL","55102"
"2017","KESTRAL USA LTD","0","0","1","0","54","6766","VA","VIENNA","22182"
"2017","DATAMINR INC","1","1","1","0","54","8154","NY","NEW YORK","10016"
"2017","TEJAS ORIGINALS LLC","0","1","0","0","42","3586","TX","SAN MARCOS","78666"
"2017","CMC CONSULTING BOSTON INC D/B/A AL","0","0","1","0","54","3936","CA","SAN FRANCISCO","94104"
"2017","MARU SOLUTIONS INCORPORATED","0","0","1","1","54","6175","DC","WASHINGTON","20002"
"2017","SOCIALFLOW INC","0","0","1","0","54","8253","NY","NEW YORK","10017"
"2017","L2 INC","1","0","0","0","51","1621","NY","NEW YORK","10003"
"2017","PROJECT 216 LLC","0","1","0","0","54","5804","MD","SILVER SPRING","20910"
"2017","MICROSAN CONSULTANCY SERVICES LLC","1","0","1","0","54","6947","CA","FOLSOM","95630"
"2017","LEEDS LLC","0","0","1","0","54","2649","NJ","NEWARK","07102"
"2017","MARKS STUDIO LLC DBA GIMMIE GAMES","2","1","0","0","51","6680","GA","DECATUR","30030"
"2017","MARKS STUDIOS LLC DBA GIMMIE GAMES","0","0","1","0","52","6680","GA","DECATUR","30030"
"2017","MASHWORK INC DBA CANVS","0","0","1","0","54","8131","NY","NEW YORK","10004"
"2017","LED CITY LLC","0","0","2","0","42","0683","TX","DALLAS","75229"
"2017","GREAT WEST CASINGS LLC","0","1","0","0","31","1145","CO","HIGHLANDS RANCH","80129"
"2017","HEALTHONICS INTERNATIONAL LLC","0","0","1","0","54","5653","FL","FORT LAUDERDALE","33327"
"2017","4I APPS SOLUTIONS LLC","0","3","0","0","54","6995","MD","CLARKSBURG","20871"
"2017","SRINAV INC","0","2","4","0","54","7686","CA","FREMONT","94536"
"2017","SRINAV INC","0","1","0","0","54","7868","CA","FREMONT","94536"
"2017","QUINTETTE DESIGN NEW YORK INC","0","0","1","0","54","9011","NY","NEW YORK","10006"
"2017","ACCOLADE INC","1","0","5","0","62","9591","PA","PLYMOUTH MEETING","19462"
"2017","AMIRAN TECHNOLOGIES LLC","0","0","1","0","32","9948","WI","OAK CREEK","53154"
"2017","AMIRAN TECHNOLOGIES LLC","1","0","0","0","56","9948","WI","OAK CREEK","53154"
"2017","DORAN JONES INC","1","0","4","0","54","3970","NY","NEW YORK","10022"
"2017","EMETEORS INC","0","1","14","28","54","6538","NJ","MONTVILLE","07045"
"2017","ENERGY RECOVERY INC","0","0","1","0","33","5867","CA","SAN LEANDRO","94577"
"2017","TERADATA OPERATIONS INC","1","0","0","0","54","2217","OH","MIAMISBURG","45342"
"2017","THE JACKSON LABORATORY","0","0","1","0","99","1513","ME","BAR HARBOR","04609"
"2017","HARVARD UNIVERSITY","0","0","1","0","61","3580","MA","CAMBRIDGE","02138"
"2017","BRIGHAM AND WOMEN S HOSP","0","0","1","0","62","2909","MA","BOSTON","02114"
"2017","ALTRAN US CORP","1","0","0","0","54","4909","MA","BURLINGTON","01803"
"2017","MAINE MARITIME ACADEMY","1","0","1","0","61","0724","ME","CASTINE","04420"
"2017","UNIVERSITY OF MAINE AT AUGUSTA","0","0","2","0","61","0769","ME","AUGUSTA","04330"
"2017","UNIVERSITY OF MAINE FORT KENT","0","0","1","0","61","0769","ME","FORT KENT","04743"
"2017","UNIV OF SOUTHERN MAINE","2","0","0","0","61","0769","ME","GORHAM","04038"
"2017","UNIV OF MAINE","10","0","11","0","61","0769","ME","ORONO","04469"
"2017","UNIVERSITY OF SOUTHERN MAINE","0","0","2","0","61","0769","ME","PORTLAND","04102"
"2017","MAINE SCHOOL ADMINISTRATIVE DISTRI","0","1","0","0","61","5508","ME","PRESQUE ISLE","04769"
"2017","BIGELOW LABORATORY FOR OCEAN SCIEN","1","0","0","0","54","6001","ME","EAST BOOTHBAY","04544"
"2017","MARKEM IMAJE CORPORATION","0","0","1","0","33","3170","NH","KEENE","03431"
"2017","NGM INSURANCE COMPANY","1","0","2","0","52","0490","FL","JACKSONVILLE","32245"
"2017","DARTMOUTH COLLEGE","13","0","18","0","61","2111","NH","HANOVER","03755"
"2017","FRISBIE MEMORIAL HOSPITAL","1","0","0","0","62","2131","NH","ROCHESTER","03867"
"2017","MARY HITCHCOCK MEMORIAL HOSPITAL","7","0","5","0","62","2140","NH","LEBANON","03756"
"2017","LRGHEALTHCARE","2","0","5","0","62","2150","NH","LACONIA","03246"
"2017","LITTLETON HOSPITAL ASSOCIATION INC","1","0","0","0","62","2152","NH","LITTLETON","03561"
"2017","THE WHITE MOUNTAIN SCHOOL","0","0","1","0","61","2221","NH","BETHLEHEM","03574"
"2017","WEEKS MEDICAL CENTER","1","0","1","0","62","2242","NH","LANCASTER","03584"
"2017","TRIANGLE CREDIT UNION","0","0","1","0","52","3137","NH","NASHUA","03064"
"2017","COTTAGE HOSPITAL","0","0","1","0","62","3321","NH","WOODSVILLE","03785"
"2017","DUBLIN SCHOOL INC","0","0","1","0","61","9869","NH","DUBLIN","03444"
"2017","LAKES REGION MENTAL HLTH CTR INC D","0","0","1","0","62","2138","NH","LACONIA","03246"
"2017","HYPERTHERM INC","1","0","3","0","33","4267","NH","HANOVER","03755"
"2017","SOUTHERN NEW HAMPSHIRE UNIVERSITY","1","0","2","0","61","4509","NH","MANCHESTER","03106"
"2017","FERROTEC USA CORPORATION","0","0","1","0","33","5185","CA","SANTA CLARA","95054"
"2017","UPPER CONNECTICUT VALLEY HOSP","2","0","0","0","62","6210","NH","COLEBROOK","03576"
"2017","COMPASS LEXECON LLC","2","0","0","0","54","2099","MD","ANNAPOLIS","21401"
"2017","AIG GLOBAL SERVICES INC","2","0","24","0","52","7338","NY","NEW YORK","10038"
"2017","TIMBERLAND A DIV OF VF OUTDOOR LLC","1","0","0","0","45","2554","NH","STRATHAM","03885"
"2017","VERANI REALTY INC","0","0","1","0","53","6818","NH","LONDONDERRY","03053"
"2017","COOS COUNTY FAMILY HEALTH SVCS","1","0","0","0","62","0051","NH","BERLIN","03570"
"2017","HARBOR HOMES INC","2","0","0","0","62","1932","NH","NASHUA","03060"
"2017","VELCRO GROUP CORPORATION","0","0","1","0","31","3899","NH","MANCHESTER","03103"
"2017","CN HOLDINGS INC","1","0","1","0","54","9171","PA","ENOLA","17025"
"2017","ASPECT SOFTWARE INC","1","0","5","0","54","4368","FL","ORLANDO","32801"
"2017","ORBOTECH INC","0","0","1","0","33","0680","MA","BILLERICA","01821"
"2017","DASSAULT SYSTEMES AMERICAS CORP","0","0","1","0","33","2301","MI","AUBURN HILLS","48326"
"2017","STONYFIELD FARM INC","0","0","1","0","31","3571","NH","LONDONDERRY","03053"
"2017","ICAD INC","0","0","1","0","54","7419","NH","NASHUA","03062"
"2017","HAGER RICHTER GEOSCIENCE INC","0","0","1","0","54","1614","NH","SALEM","03079"
"2017","ELECTROCRAFT NEW HAMPSHIRE INC","0","0","1","0","33","1305","NH","DOVER","03820"
"2017","RESOURCE SYSTEMS GROUP INC","0","0","2","0","54","5879","VT","WHITE RIVER JUNCTION","05001"
"2017","LISEGA INC","0","0","1","0","33","9118","TN","KODAK","37764"
"2017","BOTTOMLINE TECHNOLOGIES INC","0","0","2","0","54","3294","NH","PORTSMOUTH","03801"
"2017","ZCO CORPORATION","0","0","3","0","54","3991","NH","NASHUA","03060"
"2017","SLEEPNET CORPORATION","0","0","1","0","33","3085","NH","HAMPTON","03842"
"2017","INSTRUMENTATION LABORATORY COMPANY","1","0","0","1","42","8199","MA","BEDFORD","01730"
"2017","GLOBAL GRAPHICS SOFTWARE INC","0","0","1","0","54","1587","FL","SARASOTA","34238"
"2017","CPTE HEALTH GROUP INC","0","0","2","0","62","2621","NH","NASHUA","03063"
"2017","GLOBE TECH INC","0","0","1","0","54","4454","NH","NASHUA","03062"
"2017","FOUNDATION MEDICAL PARTNERS","1","0","1","0","62","6218","NH","NASHUA","03060"
"2017","CATHOLIC MEDICAL CENTER PHYSICIAN","3","0","2","1","62","0245","NH","MANCHESTER","03102"
"2017","LONZA BIOLOGICS INC","2","0","4","0","32","2009","NH","PORTSMOUTH","03801"
"2017","SOLIDSCAPE INC","1","0","0","0","33","9397","NH","MERRIMACK","03054"
"2017","APTUS HEALTH INC","0","0","1","0","54","9830","MA","READING","01867"
"2017","BOSTON BARRICADE COMPANY INC","1","0","0","0","23","2117","FL","VERO BEACH","32960"
"2017","SOUTHERN NH MEDICAL CENTER","0","0","1","0","62","3054","NH","NASHUA","03061"
"2017","K & E CAMP CORPORATION","2","0","0","0","92","9015","MA","SHARON","02067"
"2017","FUJIFILM DIMATIX INC","1","0","2","0","32","9402","CA","SANTA CLARA","95050"
"2017","FUJIFILM DIMATIX INC","3","0","3","0","32","9402","NH","LEBANON","03766"
"2017","DEEBECON INC","0","0","1","0","51","0052","NH","NASHUA","03062"
"2017","DEEBECON INC","14","0","12","2","54","0052","NH","NASHUA","03062"
"2017","SUSTAINABILITY INSTITUTE INC","0","1","0","0","54","2913","OR","PORTLAND","97231"
"2017","HIGHDATA SOFTWARE CORPORATION","0","0","27","1","54","5484","NH","SALEM","03079"
"2017","SKILLSOFT CORPORATION","0","0","1","1","61","6115","NH","NASHUA","03062"
"2017","EPISERVER INC","0","0","2","0","33","7493","NH","NASHUA","03063"
"2017","WENTWORTH DOUGLASS PHYSICIAN CORP","5","0","2","0","62","7927","NH","DOVER","03820"
"2017","HIGHLAND FORWARDING INC","0","0","1","0","48","0996","NH","LONDONDERRY","03053"
"2017","COVIDIEN LP","2","0","0","0","33","2162","CA","IRVINE","92618"
"2017","COVIDIEN LP","0","0","1","0","33","2162","CT","NORTH HAVEN","06473"
"2017","COVIDIEN LP","10","0","15","1","33","2162","MA","MANSFIELD","02048"
"2017","COVIDIEN LP","0","0","2","0","33","2162","MN","MINNEAPOLIS","55432"
"2017","ELLIOT PHYSICIAN NETWORK INC","1","0","0","0","62","9589","NH","MANCHESTER","03103"
"2017","PC CONNECTION INC","0","0","2","0","54","3618","NH","MERRIMACK","03054"
"2017","GLOBAL TECHNICAL TALENT, INC.","0","0","2","0","56","4874","NH","PORTSMOUTH","03801"
"2017","APPLIED GEOSOLUTIONS","1","0","0","0","54","9753","NH","DURHAM","03824"
"2017","VOBA SOLUTIONS LLC","0","0","1","0","54","6305","NH","LEBANON","03766"
"2017","SCANPOINT INC","0","0","1","0","54","7598","ME","WESTBROOK","04092"
"2017","SIG SAUER INC","0","0","1","0","33","8156","NH","NEWINGTON","03801"
"2017","S R INTERNATIONAL INC","0","0","10","2","54","1480","IL","NAPERVILLE","60564"
"2017","RED DOOR INTERACTIVE","1","0","0","0","54","1634","CA","SAN DIEGO","92101"
"2017","DOSHI ASSOCIATES CPA PLLC","0","0","1","0","54","2774","MI","BLOOMFIELD HILLS","48304"
"2017","REDI2 TECHNOLOGIES INC","0","0","1","0","54","5952","MA","BOSTON","02110"
"2017","UFI FILTERS USA INC","1","0","0","0","33","0205","GA","DULUTH","30097"
"2017","POLARONYX INC","1","0","0","0","54","0406","CA","SAN JOSE","95131"
"2017","JAVAJI SYSTEMS SOLUTIONS INC","0","0","1","0","54","0421","CA","SUNNYVALE","94085"
"2017","ORBIT INDUSTRIES INC","0","0","1","0","42","0996","CA","LOS ANGELES","90007"
"2017","NEWPORT FAB LLC DBA JAZZ SEMICONDU","1","0","1","0","33","1231","CA","NEWPORT BEACH","92660"
"2017","CALVARY PEDIATRICS P A","0","0","1","0","62","2139","NC","FAYETTEVILLE","28304"
"2017","PROFITSWORD LLC","1","0","0","0","51","4332","GA","ALPHARETTA","30005"
"2017","STEALTHBITS TECHNOLOGIES INC","0","0","1","0","51","0098","NJ","HAWTHORNE","07506"
"2017","STEALTHBITS TECHNOLOGIES INC","0","0","1","0","54","0098","NJ","HAWTHORNE","07506"
"2017","CODE SYSTEMS INC","1","0","0","0","33","6158","MI","TROY","48083"
"2017","FUTURE TECHNOLOGY ASSOCIATES LLC","0","0","1","0","54","7401","FL","JACKSONVILLE","32225"
"2017","EXTREME I INC","0","0","1","0","44","8386","NJ","CHERRY HILL","08002"
"2017","TANISHA SYSTEMS INC","0","0","1","0","54","9348","NJ","ISELIN","08830"
"2017","TANISHA SYSTEMS INC","0","0","1","0","54","9348","NY","NEW YORK","10018"
"2017","TANISHA SYSTEMS INC","8","2","42","3","54","9348","NY","NEW YORK","10118"
"2017","CK TECHNOLOGIES LLC","2","0","0","0","32","0746","OH","MONTPELIER","43543"
"2017","ADVAXIS INC","0","0","1","0","99","3870","NJ","PRINCETON","08540"
"2017","PERMIRA ADVISERS LLC","0","0","1","0","52","5670","CA","MENLO PARK","94025"
"2017","NOVARTIS INSTS FOR BIOMEDICAL RESE","19","0","27","0","54","7016","MA","CAMBRIDGE","02139"
"2017","EDI MEDIA INC","0","0","1","0","54","9404","CA","WEST COVINA","91790"
"2017","FX DIRECT DEALER LLC","1","0","2","2","52","3635","NJ","JERSEY CITY","07310"
"2017","LONGENT LLC","0","0","1","0","54","4337","NC","RALEIGH","27617"
"2017","ROXY TENNIS LLC DBA SOUTHLAKE","0","0","1","0","71","5592","TX","SOUTHLAKE","76092"
"2017","ARCH CAPITAL SERVICES INC","1","0","2","0","52","6800","NY","WHITE PLAINS","10601"
"2017","HONGDOU NEW YORK INC","1","0","0","0","31","8310","NY","NEW YORK","10018"
"2017","COLUMBUS PARTNERSHIP","0","0","1","0","81","0058","OH","COLUMBUS","43215"
"2017","HAR NORTHERN INC","1","0","0","0","44","7291","NY","FLUSHING","11354"
"2017","RADI TECH LLC","0","0","0","1","54","0317","NJ","EDISON","08837"
"2017","STRATIGENT LLC","1","0","1","0","54","3642","IL","CHICAGO","60611"
"2017","ASSURE ESERVICES INC","1","0","0","0","54","3967","MA","BURLINGTON","01803"
"2017","BHRIGUS INC","28","4","13","0","54","5017","NJ","SOMERSET","08873"
"2017","DEVICOM INTL INC DBA SNEAKERHEAD","0","0","1","0","42","5223","CA","CERRITOS","90703"
"2017","TABCOTECH ENTERPRISES INC","0","0","1","0","42","6052","NJ","CARLSTADT","07072"
"2017","THE RUG COMPANY LTD","0","0","1","0","99","6563","NY","NEW YORK","10012"
"2017","FARASIS ENERGY INC","2","0","0","0","33","8260","CA","HAYWARD","94545"
"2017","MVP CONSULTING PLUS INC","0","0","6","0","54","0234","NY","ALBANY","12205"
"2017","ID ANALYTICS LLC","5","0","1","0","54","1839","CA","SAN DIEGO","92128"
"2017","3K TECHNOLOGIES LLC","1","0","16","1","54","4148","CA","MILPITAS","95035"
"2017","FRIEDE & GOLDMAN LLC DBA FRIEDE &","1","0","1","0","54","4782","TX","HOUSTON","77042"
"2017","ARCHIMEDEAN ACADEMY INC","0","0","1","1","61","7904","FL","MIAMI","33183"
"2017","DOCUMENTECHNOLOGIES OFFICE","0","0","1","0","42","8317","FL","POMPANO BEACH","33069"
"2017","US CHINA BUS & CULTURE EXCHANGE IN","1","0","0","0","61","8750","VA","FAIRFAX","22030"
"2017","QINETIQ LTD/QINETIQ US HOLDINGS IN","0","0","1","0","54","8923","VA","MC LEAN","22102"
"2017","WOLVERINE ASSET MANAGEMENT LLC","0","0","1","0","52","1276","IL","CHICAGO","60604"
"2017","CUSTOM ENGINEERING SOLUTIONS INC","1","0","0","0","23","2068","GA","COVINGTON","30015"
"2017","BRAND IQ LLC","0","0","1","0","54","8263","CA","LOS ANGELES","90027"
"2017","WORLDAPP INC","0","0","1","0","54","9397","MA","BRAINTREE","02184"
"2017","IHEARTMEDIA MANAGEMENT SVCS INC","2","0","3","0","51","9566","NY","NEW YORK","10019"
"2017","IHEARTMEDIA MANAGEMENT SVCS INC","1","0","3","0","51","9566","TX","SAN ANTONIO","78258"
"2017","GRIMSHAW ARCHITECTS PC","1","0","0","0","54","2328","NY","NEW YORK","10001"
"2017","CHINA TELECOM CORPORATION","0","0","3","0","51","5788","NY","NEW YORK","10016"
"2017","CHINA TELECOM AMERICAS CORPORATION","6","0","2","1","51","5788","VA","HERNDON","20170"
"2017","NEXGEN TECHNOLOGIES LLC","22","2","16","5","54","7562","NJ","PRINCETON","08540"
"2017","NUVEK LLC","0","0","1","0","54","7782","UT","AMERICAN FORK","84003"
"2017","EGENCIA LLC","6","0","14","0","54","9848","CA","SAN FRANCISCO","94111"
"2017","PR ELECTRONICS INC","0","0","1","0","42","6929","IL","CHICAGO","60642"
"2017","LATIN AMERICAN VENTURE CAPITAL ASS","0","0","1","0","52","8053","NY","NEW YORK","10018"
"2017","SEPCO GROUP INC","0","0","1","0","54","0319","CA","BAKERSFIELD","93309"
"2017","SILICON VALLEY OPTICS TECH INC","1","1","2","0","33","1897","CA","FREMONT","94538"
"2017","ZHENZHONG ACCOUNTING USA LLC","1","0","0","0","54","2725","NY","NEW YORK","10013"
"2017","CONNECTICUT CHILDRENS MEDICAL CTR","0","0","1","0","62","6755","CT","HARTFORD","06106"
"2017","CAVISSON SYSTEMS INC","10","1","18","0","54","7773","CA","FREMONT","94539"
"2017","XSCION SOLUTIONS LLC","1","0","1","0","54","0875","VA","MC LEAN","22102"
"2017","TATA COMMUNICATIONS AMERICA INC","5","0","7","0","51","5544","NJ","MATAWAN","07747"
"2017","CLAMPETT INDUSTRIES LLC DBA EMG","0","0","1","0","54","5997","MD","OWINGS MILLS","21117"
"2017","GP CONSULTING LLC","0","0","1","0","54","1485","VA","BURKE","22015"
"2017","TEAMSOFT TECHNOLOGIES LLC","0","0","4","0","54","2749","CA","SANTA CLARA","95054"
"2017","BURKE & ASSOCIATES CPAS INC","1","0","0","0","54","4148","MA","HINGHAM","02043"
"2017","PRODIGY SOFTWARE GROUP INC","0","0","1","0","54","4249","PA","PITTSBURGH","15205"
"2017","MICROSEISMIC INC","0","0","1","0","54","8678","TX","HOUSTON","77042"
"2017","INTEGRIDATA BUS & TECH SOLUTIONS","0","0","1","0","54","1574","NY","NEW YORK","10168"
"2017","BANNER CREEK LLC","1","0","0","0","31","5209","WI","SHEBOYGAN FALLS","53085"
